Instrument,InstrumentSub,Sector,Periode ,waarde
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2015-06,7.84
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2015-06,13625
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2015-06,2.67
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2015-06,3.58
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2015-06,3.05
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2015-06,1.42
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2015-07,268532
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2015-07,528129
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2015-07,23073
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2015-07,58251
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2015-07,51378
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2015-07,301933
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2015-07,11024
Woninghypotheken ,Zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (mln euro’s) ,Huishoudens * ,2015-07,4029
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2015-07,2.9
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2015-07,4.08
Woninghypotheken ,Rente op zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (percentages) ,Huishoudens ,2015-07,2.89
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2015-07,11329
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2015-07,3556
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2015-07,4.79
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2015-07,7.84
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2015-07,14690
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2015-07,2.65
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2015-07,3.67
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2015-07,3.05
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2015-07,1.68
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2015-08,266019
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2015-08,527958
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2015-08,23182
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2015-08,57748
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2015-08,51250
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2015-08,301819
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2015-08,10208
Woninghypotheken ,Zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (mln euro’s) ,Huishoudens * ,2015-08,3300
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2015-08,2.91
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2015-08,4.06
Woninghypotheken ,Rente op zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (percentages) ,Huishoudens ,2015-08,2.86
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2015-08,11656
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2015-08,3574
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2015-08,4.99
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2015-08,7.85
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2015-08,9239
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2015-08,2.58
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2015-08,3.71
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2015-08,3.12
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2015-08,1.48
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2015-09,264891
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2015-09,527408
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2015-09,22870
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2015-09,57745
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2015-09,51306
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2015-09,300941
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2015-09,9458
Woninghypotheken ,Zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (mln euro’s) ,Huishoudens * ,2015-09,3264
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2015-09,2.89
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2015-09,4.03
Woninghypotheken ,Rente op zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (percentages) ,Huishoudens ,2015-09,2.89
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2015-09,11461
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2015-09,3570
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2015-09,4.99
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2015-09,7.28
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2015-09,12662
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2015-09,2.66
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2015-09,3.66
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2015-09,3.09
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2015-09,1.39
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2015-10,264804
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2015-10,528356
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2015-10,22677
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2015-10,57756
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2015-10,51876
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2015-10,299480
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2015-10,9115
Woninghypotheken ,Zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (mln euro’s) ,Huishoudens * ,2015-10,3319
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2015-10,2.85
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2015-10,4.02
Woninghypotheken ,Rente op zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (percentages) ,Huishoudens ,2015-10,2.89
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2015-10,11390
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2015-10,3546
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2015-10,4.94
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2015-10,7.28
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2015-10,13201
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2015-10,2.62
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2015-10,3.69
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2015-10,3.15
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2015-10,1.57
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2015-11,263730
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2015-11,527602
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2015-11,22364
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2015-11,58322
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2015-11,51884
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2015-11,297672
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2015-11,9881
Woninghypotheken ,Zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (mln euro’s) ,Huishoudens * ,2015-11,3049
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2015-11,2.86
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2015-11,3.99
Woninghypotheken ,Rente op zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (percentages) ,Huishoudens ,2015-11,2.9
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2015-11,11337
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2015-11,3528
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2015-11,4.98
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2015-11,7.26
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2015-11,8902
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2015-11,2.6
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2015-11,3.6
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2015-11,3
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2015-11,1.42
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2015-12,262551
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2015-12,526416
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2015-12,22213
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2015-12,57863
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2015-12,52669
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2015-12,292901
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2015-12,11807
Woninghypotheken ,Zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (mln euro’s) ,Huishoudens * ,2015-12,4228
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2015-12,2.78
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2015-12,3.95
Woninghypotheken ,Rente op zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (percentages) ,Huishoudens ,2015-12,2.81
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2015-12,11219
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2015-12,3553
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2015-12,4.91
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2015-12,7.2
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2015-12,12555
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2015-12,2.61
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2015-12,3.44
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2015-12,2.98
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2015-12,1.39
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2016-01,264974
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2016-01,525756
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2016-01,22115
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2016-01,59211
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2016-01,52750
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2016-01,296156
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2016-01,10567
Woninghypotheken ,Zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (mln euro’s) ,Huishoudens * ,2016-01,3003
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2016-01,2.8
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2016-01,3.94
Woninghypotheken ,Rente op zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (percentages) ,Huishoudens ,2016-01,2.8
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2016-01,11039
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2016-01,3518
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2016-01,4.88
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2016-01,7.2
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2016-01,11243
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2016-01,2.59
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2016-01,3.59
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2016-01,2.9
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2016-01,1.55
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2016-02,264823
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2016-02,525485
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2016-02,21770
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2016-02,58435
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2016-02,52595
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2016-02,295380
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2016-02,9489
Woninghypotheken ,Zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (mln euro’s) ,Huishoudens * ,2016-02,3130
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2016-02,2.77
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2016-02,3.81
Woninghypotheken ,Rente op zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (percentages) ,Huishoudens ,2016-02,2.82
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2016-02,10897
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2016-02,3491
